SUMLEV,COUNTY,PLACE,PRIMGEO_FLAG,NAME,POPTYPE,YEAR,POPULATION
157,33,76000,1,Yanceyville town,POPESTIMATE,2012,1991
157,33,76000,1,Yanceyville town,POPESTIMATE,2013,1978
157,33,76000,1,Yanceyville town,POPESTIMATE,2014,1987
157,33,76000,1,Yanceyville town,POPESTIMATE,2015,1996
157,33,76000,1,Yanceyville town,POPESTIMATE,2016,1950
157,33,76000,1,Yanceyville town,POPESTIMATE,2017,1944
157,33,99990,1,Balance of Caswell County,CENSUSPOP,2010,21514
157,33,99990,1,Balance of Caswell County,ESTIMATESBASE,2010,21533
157,33,99990,1,Balance of Caswell County,POPESTIMATE,2010,21550
157,33,99990,1,Balance of Caswell County,POPESTIMATE,2011,21288
157,33,99990,1,Balance of Caswell County,POPESTIMATE,2012,20906
157,33,99990,1,Balance of Caswell County,POPESTIMATE,2013,20964
157,33,99990,1,Balance of Caswell County,POPESTIMATE,2014,20692
157,33,99990,1,Balance of Caswell County,POPESTIMATE,2015,20703
157,33,99990,1,Balance of Caswell County,POPESTIMATE,2016,20642
157,33,99990,1,Balance of Caswell County,POPESTIMATE,2017,20554
50,35,0,0,Catawba County,CENSUSPOP,2010,154358
50,35,0,0,Catawba County,ESTIMATESBASE,2010,154758
50,35,0,0,Catawba County,POPESTIMATE,2010,154775
50,35,0,0,Catawba County,POPESTIMATE,2011,154561
50,35,0,0,Catawba County,POPESTIMATE,2012,154815
50,35,0,0,Catawba County,POPESTIMATE,2013,155140
50,35,0,0,Catawba County,POPESTIMATE,2014,155342
50,35,0,0,Catawba County,POPESTIMATE,2015,155805
50,35,0,0,Catawba County,POPESTIMATE,2016,156647
50,35,0,0,Catawba County,POPESTIMATE,2017,157974
157,35,8140,1,Brookford town,CENSUSPOP,2010,382
157,35,8140,1,Brookford town,ESTIMATESBASE,2010,380
157,35,8140,1,Brookford town,POPESTIMATE,2010,380
157,35,8140,1,Brookford town,POPESTIMATE,2011,377
157,35,8140,1,Brookford town,POPESTIMATE,2012,376
157,35,8140,1,Brookford town,POPESTIMATE,2013,375
157,35,8140,1,Brookford town,POPESTIMATE,2014,375
157,35,8140,1,Brookford town,POPESTIMATE,2015,375
157,35,8140,1,Brookford town,POPESTIMATE,2016,374
157,35,8140,1,Brookford town,POPESTIMATE,2017,376
157,35,10980,1,Catawba town,CENSUSPOP,2010,603
157,35,10980,1,Catawba town,ESTIMATESBASE,2010,617
157,35,10980,1,Catawba town,POPESTIMATE,2010,617
157,35,10980,1,Catawba town,POPESTIMATE,2011,616
157,35,10980,1,Catawba town,POPESTIMATE,2012,615
157,35,10980,1,Catawba town,POPESTIMATE,2013,616
157,35,10980,1,Catawba town,POPESTIMATE,2014,616
157,35,10980,1,Catawba town,POPESTIMATE,2015,616
157,35,10980,1,Catawba town,POPESTIMATE,2016,619
157,35,10980,1,Catawba town,POPESTIMATE,2017,623
157,35,12720,1,Claremont city,CENSUSPOP,2010,1352
157,35,12720,1,Claremont city,ESTIMATESBASE,2010,1357
157,35,12720,1,Claremont city,POPESTIMATE,2010,1357
157,35,12720,1,Claremont city,POPESTIMATE,2011,1354
157,35,12720,1,Claremont city,POPESTIMATE,2012,1356
157,35,12720,1,Claremont city,POPESTIMATE,2013,1360
157,35,12720,1,Claremont city,POPESTIMATE,2014,1359
157,35,12720,1,Claremont city,POPESTIMATE,2015,1362
157,35,12720,1,Claremont city,POPESTIMATE,2016,1387
157,35,12720,1,Claremont city,POPESTIMATE,2017,1398
157,35,14340,1,Conover city,CENSUSPOP,2010,8165
157,35,14340,1,Conover city,ESTIMATESBASE,2010,8206
157,35,14340,1,Conover city,POPESTIMATE,2010,8207
157,35,14340,1,Conover city,POPESTIMATE,2011,8191
157,35,14340,1,Conover city,POPESTIMATE,2012,8205
157,35,14340,1,Conover city,POPESTIMATE,2013,8217
157,35,14340,1,Conover city,POPESTIMATE,2014,8229
157,35,14340,1,Conover city,POPESTIMATE,2015,8270
157,35,14340,1,Conover city,POPESTIMATE,2016,8297
157,35,14340,1,Conover city,POPESTIMATE,2017,8368
157,35,31060,1,Hickory city (pt.),CENSUSPOP,2010,39926
157,35,31060,1,Hickory city (pt.),ESTIMATESBASE,2010,39902
157,35,31060,1,Hickory city (pt.),POPESTIMATE,2010,39902
157,35,31060,1,Hickory city (pt.),POPESTIMATE,2011,39814
157,35,31060,1,Hickory city (pt.),POPESTIMATE,2012,39837
157,35,31060,1,Hickory city (pt.),POPESTIMATE,2013,39854
157,35,31060,1,Hickory city (pt.),POPESTIMATE,2014,39955
157,35,31060,1,Hickory city (pt.),POPESTIMATE,2015,40061
157,35,31060,1,Hickory city (pt.),POPESTIMATE,2016,40216
157,35,31060,1,Hickory city (pt.),POPESTIMATE,2017,40527
157,35,39280,1,Long View town (pt.),CENSUSPOP,2010,4119
157,35,39280,1,Long View town (pt.),ESTIMATESBASE,2010,4134
157,35,39280,1,Long View town (pt.),POPESTIMATE,2010,4133
157,35,39280,1,Long View town (pt.),POPESTIMATE,2011,4123
157,35,39280,1,Long View town (pt.),POPESTIMATE,2012,4128
157,35,39280,1,Long View town (pt.),POPESTIMATE,2013,4131
157,35,39280,1,Long View town (pt.),POPESTIMATE,2014,4130
157,35,39280,1,Long View town (pt.),POPESTIMATE,2015,4136
157,35,39280,1,Long View town (pt.),POPESTIMATE,2016,4132
157,35,39280,1,Long View town (pt.),POPESTIMATE,2017,4162
157,35,40660,1,Maiden town (pt.),CENSUSPOP,2010,3308
157,35,40660,1,Maiden town (pt.),ESTIMATESBASE,2010,3327
157,35,40660,1,Maiden town (pt.),POPESTIMATE,2010,3332
157,35,40660,1,Maiden town (pt.),POPESTIMATE,2011,3343
157,35,40660,1,Maiden town (pt.),POPESTIMATE,2012,3338
157,35,40660,1,Maiden town (pt.),POPESTIMATE,2013,3368
157,35,40660,1,Maiden town (pt.),POPESTIMATE,2014,3373
157,35,40660,1,Maiden town (pt.),POPESTIMATE,2015,3383
157,35,40660,1,Maiden town (pt.),POPESTIMATE,2016,3392
157,35,40660,1,Maiden town (pt.),POPESTIMATE,2017,3417
157,35,47000,1,Newton city,CENSUSPOP,2010,12968
157,35,47000,1,Newton city,ESTIMATESBASE,2010,12944
157,35,47000,1,Newton city,POPESTIMATE,2010,12938
157,35,47000,1,Newton city,POPESTIMATE,2011,12914
157,35,47000,1,Newton city,POPESTIMATE,2012,12927
157,35,47000,1,Newton city,POPESTIMATE,2013,12950
157,35,47000,1,Newton city,POPESTIMATE,2014,12943
157,35,47000,1,Newton city,POPESTIMATE,2015,12965
157,35,47000,1,Newton city,POPESTIMATE,2016,12998
157,35,47000,1,Newton city,POPESTIMATE,2017,13098
157,35,99990,1,Balance of Catawba County,CENSUSPOP,2010,83535
157,35,99990,1,Balance of Catawba County,ESTIMATESBASE,2010,83891
157,35,99990,1,Balance of Catawba County,POPESTIMATE,2010,83909
157,35,99990,1,Balance of Catawba County,POPESTIMATE,2011,83829
157,35,99990,1,Balance of Catawba County,POPESTIMATE,2012,84033
157,35,99990,1,Balance of Catawba County,POPESTIMATE,2013,84269
157,35,99990,1,Balance of Catawba County,POPESTIMATE,2014,84362
157,35,99990,1,Balance of Catawba County,POPESTIMATE,2015,84637
157,35,99990,1,Balance of Catawba County,POPESTIMATE,2016,85232
157,35,99990,1,Balance of Catawba County,POPESTIMATE,2017,86005
50,37,0,0,Chatham County,CENSUSPOP,2010,63505
50,37,0,0,Chatham County,ESTIMATESBASE,2010,63479
50,37,0,0,Chatham County,POPESTIMATE,2010,63849
50,37,0,0,Chatham County,POPESTIMATE,2011,64159
50,37,0,0,Chatham County,POPESTIMATE,2012,64590
50,37,0,0,Chatham County,POPESTIMATE,2013,65314
50,37,0,0,Chatham County,POPESTIMATE,2014,66791
50,37,0,0,Chatham County,POPESTIMATE,2015,68418
50,37,0,0,Chatham County,POPESTIMATE,2016,69824
50,37,0,0,Chatham County,POPESTIMATE,2017,71472
157,37,10740,1,Cary town (pt.),CENSUSPOP,2010,1422
157,37,10740,1,Cary town (pt.),ESTIMATESBASE,2010,1460
157,37,10740,1,Cary town (pt.),POPESTIMATE,2010,1473
157,37,10740,1,Cary town (pt.),POPESTIMATE,2011,1503
157,37,10740,1,Cary town (pt.),POPESTIMATE,2012,1522
157,37,10740,1,Cary town (pt.),POPESTIMATE,2013,1586
157,37,10740,1,Cary town (pt.),POPESTIMATE,2014,1640
157,37,10740,1,Cary town (pt.),POPESTIMATE,2015,1694
157,37,10740,1,Cary town (pt.),POPESTIMATE,2016,1725
157,37,10740,1,Cary town (pt.),POPESTIMATE,2017,1771
157,37,26920,1,Goldston town,CENSUSPOP,2010,268
157,37,26920,1,Goldston town,ESTIMATESBASE,2010,261
157,37,26920,1,Goldston town,POPESTIMATE,2010,262
157,37,26920,1,Goldston town,POPESTIMATE,2011,263
157,37,26920,1,Goldston town,POPESTIMATE,2012,264
157,37,26920,1,Goldston town,POPESTIMATE,2013,267
157,37,26920,1,Goldston town,POPESTIMATE,2014,273
157,37,26920,1,Goldston town,POPESTIMATE,2015,280
157,37,26920,1,Goldston town,POPESTIMATE,2016,287
157,37,26920,1,Goldston town,POPESTIMATE,2017,293
157,37,52660,1,Pittsboro town,CENSUSPOP,2010,3743
157,37,52660,1,Pittsboro town,ESTIMATESBASE,2010,3754
157,37,52660,1,Pittsboro town,POPESTIMATE,2010,3774
157,37,52660,1,Pittsboro town,POPESTIMATE,2011,3802
157,37,52660,1,Pittsboro town,POPESTIMATE,2012,3827
157,37,52660,1,Pittsboro town,POPESTIMATE,2013,3858
157,37,52660,1,Pittsboro town,POPESTIMATE,2014,3948
157,37,52660,1,Pittsboro town,POPESTIMATE,2015,4046
157,37,52660,1,Pittsboro town,POPESTIMATE,2016,4124
157,37,52660,1,Pittsboro town,POPESTIMATE,2017,4221
157,37,61860,1,Siler City town,CENSUSPOP,2010,7887
157,37,61860,1,Siler City town,ESTIMATESBASE,2010,7913
157,37,61860,1,Siler City town,POPESTIMATE,2010,7948
157,37,61860,1,Siler City town,POPESTIMATE,2011,7935
157,37,61860,1,Siler City town,POPESTIMATE,2012,8014
157,37,61860,1,Siler City town,POPESTIMATE,2013,8010
157,37,61860,1,Siler City town,POPESTIMATE,2014,8060
157,37,61860,1,Siler City town,POPESTIMATE,2015,8126
157,37,61860,1,Siler City town,POPESTIMATE,2016,8161
157,37,61860,1,Siler City town,POPESTIMATE,2017,8190
157,37,99990,1,Balance of Chatham County,CENSUSPOP,2010,50185
157,37,99990,1,Balance of Chatham County,ESTIMATESBASE,2010,50091
157,37,99990,1,Balance of Chatham County,POPESTIMATE,2010,50392
157,37,99990,1,Balance of Chatham County,POPESTIMATE,2011,50656
157,37,99990,1,Balance of Chatham County,POPESTIMATE,2012,50963
157,37,99990,1,Balance of Chatham County,POPESTIMATE,2013,51593
157,37,99990,1,Balance of Chatham County,POPESTIMATE,2014,52870
157,37,99990,1,Balance of Chatham County,POPESTIMATE,2015,54272
157,37,99990,1,Balance of Chatham County,POPESTIMATE,2016,55527
157,37,99990,1,Balance of Chatham County,POPESTIMATE,2017,56997
50,39,0,0,Cherokee County,CENSUSPOP,2010,27444
50,39,0,0,Cherokee County,ESTIMATESBASE,2010,27441
50,39,0,0,Cherokee County,POPESTIMATE,2010,27429
50,39,0,0,Cherokee County,POPESTIMATE,2011,27177
50,39,0,0,Cherokee County,POPESTIMATE,2012,27032
50,39,0,0,Cherokee County,POPESTIMATE,2013,27122
50,39,0,0,Cherokee County,POPESTIMATE,2014,27093
50,39,0,0,Cherokee County,POPESTIMATE,2015,27132
50,39,0,0,Cherokee County,POPESTIMATE,2016,27883
50,39,0,0,Cherokee County,POPESTIMATE,2017,28087
157,39,1380,1,Andrews town,CENSUSPOP,2010,1781
157,39,1380,1,Andrews town,ESTIMATESBASE,2010,1787
157,39,1380,1,Andrews town,POPESTIMATE,2010,1786
157,39,1380,1,Andrews town,POPESTIMATE,2011,1769
157,39,1380,1,Andrews town,POPESTIMATE,2012,1756
157,39,1380,1,Andrews town,POPESTIMATE,2013,1770
157,39,1380,1,Andrews town,POPESTIMATE,2014,1757
157,39,1380,1,Andrews town,POPESTIMATE,2015,1772
157,39,1380,1,Andrews town,POPESTIMATE,2016,1806
157,39,1380,1,Andrews town,POPESTIMATE,2017,1819
157,39,45660,1,Murphy town,CENSUSPOP,2010,1627
157,39,45660,1,Murphy town,ESTIMATESBASE,2010,1627
157,39,45660,1,Murphy town,POPESTIMATE,2010,1625
157,39,45660,1,Murphy town,POPESTIMATE,2011,1611
157,39,45660,1,Murphy town,POPESTIMATE,2012,1601
157,39,45660,1,Murphy town,POPESTIMATE,2013,1602
157,39,45660,1,Murphy town,POPESTIMATE,2014,1599
157,39,45660,1,Murphy town,POPESTIMATE,2015,1599
157,39,45660,1,Murphy town,POPESTIMATE,2016,1630
157,39,45660,1,Murphy town,POPESTIMATE,2017,1638
157,39,99990,1,Balance of Cherokee County,CENSUSPOP,2010,24036
157,39,99990,1,Balance of Cherokee County,ESTIMATESBASE,2010,24027
157,39,99990,1,Balance of Cherokee County,POPESTIMATE,2010,24018
157,39,99990,1,Balance of Cherokee County,POPESTIMATE,2011,23797
157,39,99990,1,Balance of Cherokee County,POPESTIMATE,2012,23675
157,39,99990,1,Balance of Cherokee County,POPESTIMATE,2013,23750
157,39,99990,1,Balance of Cherokee County,POPESTIMATE,2014,23737
157,39,99990,1,Balance of Cherokee County,POPESTIMATE,2015,23761
157,39,99990,1,Balance of Cherokee County,POPESTIMATE,2016,24447
157,39,99990,1,Balance of Cherokee County,POPESTIMATE,2017,24630
50,41,0,0,Chowan County,CENSUSPOP,2010,14793
50,41,0,0,Chowan County,ESTIMATESBASE,2010,14793
50,41,0,0,Chowan County,POPESTIMATE,2010,14737
50,41,0,0,Chowan County,POPESTIMATE,2011,14821
50,41,0,0,Chowan County,POPESTIMATE,2012,14712
50,41,0,0,Chowan County,POPESTIMATE,2013,14689
50,41,0,0,Chowan County,POPESTIMATE,2014,14534
50,41,0,0,Chowan County,POPESTIMATE,2015,14284
50,41,0,0,Chowan County,POPESTIMATE,2016,14240
50,41,0,0,Chowan County,POPESTIMATE,2017,14105
157,41,20120,1,Edenton town,CENSUSPOP,2010,5004
157,41,20120,1,Edenton town,ESTIMATESBASE,2010,5001
157,41,20120,1,Edenton town,POPESTIMATE,2010,4979
157,41,20120,1,Edenton town,POPESTIMATE,2011,4995
157,41,20120,1,Edenton town,POPESTIMATE,2012,4945
157,41,20120,1,Edenton town,POPESTIMATE,2013,4927
157,41,20120,1,Edenton town,POPESTIMATE,2014,4856
157,41,20120,1,Edenton town,POPESTIMATE,2015,4769
157,41,20120,1,Edenton town,POPESTIMATE,2016,4758
157,41,20120,1,Edenton town,POPESTIMATE,2017,4708
157,41,99990,1,Balance of Chowan County,CENSUSPOP,2010,9789
157,41,99990,1,Balance of Chowan County,ESTIMATESBASE,2010,9792
157,41,99990,1,Balance of Chowan County,POPESTIMATE,2010,9758
157,41,99990,1,Balance of Chowan County,POPESTIMATE,2011,9826
157,41,99990,1,Balance of Chowan County,POPESTIMATE,2012,9767
157,41,99990,1,Balance of Chowan County,POPESTIMATE,2013,9762
157,41,99990,1,Balance of Chowan County,POPESTIMATE,2014,9678
157,41,99990,1,Balance of Chowan County,POPESTIMATE,2015,9515
157,41,99990,1,Balance of Chowan County,POPESTIMATE,2016,9482
157,41,99990,1,Balance of Chowan County,POPESTIMATE,2017,9397
50,43,0,0,Clay County,CENSUSPOP,2010,10587
50,43,0,0,Clay County,ESTIMATESBASE,2010,10591
50,43,0,0,Clay County,POPESTIMATE,2010,10608
50,43,0,0,Clay County,POPESTIMATE,2011,10690
50,43,0,0,Clay County,POPESTIMATE,2012,10662
50,43,0,0,Clay County,POPESTIMATE,2013,10612
50,43,0,0,Clay County,POPESTIMATE,2014,10593
50,43,0,0,Clay County,POPESTIMATE,2015,10668
50,43,0,0,Clay County,POPESTIMATE,2016,10819
50,43,0,0,Clay County,POPESTIMATE,2017,11074
157,43,30280,1,Hayesville town,CENSUSPOP,2010,311
157,43,30280,1,Hayesville town,ESTIMATESBASE,2010,415
157,43,30280,1,Hayesville town,POPESTIMATE,2010,415
157,43,30280,1,Hayesville town,POPESTIMATE,2011,418
157,43,30280,1,Hayesville town,POPESTIMATE,2012,418
157,43,30280,1,Hayesville town,POPESTIMATE,2013,416
157,43,30280,1,Hayesville town,POPESTIMATE,2014,422
157,43,30280,1,Hayesville town,POPESTIMATE,2015,434
157,43,30280,1,Hayesville town,POPESTIMATE,2016,425
157,43,30280,1,Hayesville town,POPESTIMATE,2017,432
157,43,99990,1,Balance of Clay County,CENSUSPOP,2010,10276
157,43,99990,1,Balance of Clay County,ESTIMATESBASE,2010,10176
157,43,99990,1,Balance of Clay County,POPESTIMATE,2010,10193
157,43,99990,1,Balance of Clay County,POPESTIMATE,2011,10272
157,43,99990,1,Balance of Clay County,POPESTIMATE,2012,10244
157,43,99990,1,Balance of Clay County,POPESTIMATE,2013,10196
157,43,99990,1,Balance of Clay County,POPESTIMATE,2014,10171
157,43,99990,1,Balance of Clay County,POPESTIMATE,2015,10234
157,43,99990,1,Balance of Clay County,POPESTIMATE,2016,10394
157,43,99990,1,Balance of Clay County,POPESTIMATE,2017,10642
50,45,0,0,Cleveland County,CENSUSPOP,2010,98078
50,45,0,0,Cleveland County,ESTIMATESBASE,2010,98030
50,45,0,0,Cleveland County,POPESTIMATE,2010,97917
50,45,0,0,Cleveland County,POPESTIMATE,2011,97435
50,45,0,0,Cleveland County,POPESTIMATE,2012,97314
50,45,0,0,Cleveland County,POPESTIMATE,2013,96874
50,45,0,0,Cleveland County,POPESTIMATE,2014,97012
50,45,0,0,Cleveland County,POPESTIMATE,2015,96868
50,45,0,0,Cleveland County,POPESTIMATE,2016,97102
50,45,0,0,Cleveland County,POPESTIMATE,2017,97334
157,45,4960,1,Belwood town,CENSUSPOP,2010,950
157,45,4960,1,Belwood town,ESTIMATESBASE,2010,950
157,45,4960,1,Belwood town,POPESTIMATE,2010,948
157,45,4960,1,Belwood town,POPESTIMATE,2011,945
157,45,4960,1,Belwood town,POPESTIMATE,2012,943
157,45,4960,1,Belwood town,POPESTIMATE,2013,939
157,45,4960,1,Belwood town,POPESTIMATE,2014,939
157,45,4960,1,Belwood town,POPESTIMATE,2015,936
157,45,4960,1,Belwood town,POPESTIMATE,2016,939
157,45,4960,1,Belwood town,POPESTIMATE,2017,943
157,45,6800,1,Boiling Springs town,CENSUSPOP,2010,4647
157,45,6800,1,Boiling Springs town,ESTIMATESBASE,2010,4632
157,45,6800,1,Boiling Springs town,POPESTIMATE,2010,4626
157,45,6800,1,Boiling Springs town,POPESTIMATE,2011,4598
157,45,6800,1,Boiling Springs town,POPESTIMATE,2012,4577
157,45,6800,1,Boiling Springs town,POPESTIMATE,2013,4547
157,45,6800,1,Boiling Springs town,POPESTIMATE,2014,4646
157,45,6800,1,Boiling Springs town,POPESTIMATE,2015,4664
157,45,6800,1,Boiling Springs town,POPESTIMATE,2016,4677
157,45,6800,1,Boiling Springs town,POPESTIMATE,2017,4687
157,45,10760,1,Casar town,CENSUSPOP,2010,297
157,45,10760,1,Casar town,ESTIMATESBASE,2010,297
157,45,10760,1,Casar town,POPESTIMATE,2010,296
157,45,10760,1,Casar town,POPESTIMATE,2011,295
157,45,10760,1,Casar town,POPESTIMATE,2012,294
157,45,10760,1,Casar town,POPESTIMATE,2013,293
157,45,10760,1,Casar town,POPESTIMATE,2014,293
157,45,10760,1,Casar town,POPESTIMATE,2015,292
157,45,10760,1,Casar town,POPESTIMATE,2016,293
157,45,10760,1,Casar town,POPESTIMATE,2017,293
157,45,19140,1,Earl town,CENSUSPOP,2010,260
157,45,19140,1,Earl town,ESTIMATESBASE,2010,260
157,45,19140,1,Earl town,POPESTIMATE,2010,260
157,45,19140,1,Earl town,POPESTIMATE,2011,258
157,45,19140,1,Earl town,POPESTIMATE,2012,258
157,45,19140,1,Earl town,POPESTIMATE,2013,256
157,45,19140,1,Earl town,POPESTIMATE,2014,256
157,45,19140,1,Earl town,POPESTIMATE,2015,256
157,45,19140,1,Earl town,POPESTIMATE,2016,256
157,45,19140,1,Earl town,POPESTIMATE,2017,257
157,45,22720,1,Fallston town,CENSUSPOP,2010,607
157,45,22720,1,Fallston town,ESTIMATESBASE,2010,607
157,45,22720,1,Fallston town,POPESTIMATE,2010,606
157,45,22720,1,Fallston town,POPESTIMATE,2011,603
157,45,22720,1,Fallston town,POPESTIMATE,2012,601
157,45,22720,1,Fallston town,POPESTIMATE,2013,598
157,45,22720,1,Fallston town,POPESTIMATE,2014,599
157,45,22720,1,Fallston town,POPESTIMATE,2015,597
157,45,22720,1,Fallston town,POPESTIMATE,2016,596
157,45,22720,1,Fallston town,POPESTIMATE,2017,597
157,45,28400,1,Grover town,CENSUSPOP,2010,708
157,45,28400,1,Grover town,ESTIMATESBASE,2010,708
157,45,28400,1,Grover town,POPESTIMATE,2010,707
157,45,28400,1,Grover town,POPESTIMATE,2011,703
157,45,28400,1,Grover town,POPESTIMATE,2012,701
157,45,28400,1,Grover town,POPESTIMATE,2013,698
157,45,28400,1,Grover town,POPESTIMATE,2014,698
157,45,28400,1,Grover town,POPESTIMATE,2015,696
157,45,28400,1,Grover town,POPESTIMATE,2016,698
157,45,28400,1,Grover town,POPESTIMATE,2017,699
157,45,35880,1,Kings Mountain city (pt.),CENSUSPOP,2010,9242
157,45,35880,1,Kings Mountain city (pt.),ESTIMATESBASE,2010,9563
157,45,35880,1,Kings Mountain city (pt.),POPESTIMATE,2010,9598
157,45,35880,1,Kings Mountain city (pt.),POPESTIMATE,2011,9556
157,45,35880,1,Kings Mountain city (pt.),POPESTIMATE,2012,9543
157,45,35880,1,Kings Mountain city (pt.),POPESTIMATE,2013,9518
157,45,35880,1,Kings Mountain city (pt.),POPESTIMATE,2014,9506
157,45,35880,1,Kings Mountain city (pt.),POPESTIMATE,2015,9599
157,45,35880,1,Kings Mountain city (pt.),POPESTIMATE,2016,9619
157,45,35880,1,Kings Mountain city (pt.),POPESTIMATE,2017,9681
157,45,35890,1,Kingstown town,CENSUSPOP,2010,681
157,45,35890,1,Kingstown town,ESTIMATESBASE,2010,681
157,45,35890,1,Kingstown town,POPESTIMATE,2010,680
157,45,35890,1,Kingstown town,POPESTIMATE,2011,676
157,45,35890,1,Kingstown town,POPESTIMATE,2012,675
157,45,35890,1,Kingstown town,POPESTIMATE,2013,671
157,45,35890,1,Kingstown town,POPESTIMATE,2014,672
157,45,35890,1,Kingstown town,POPESTIMATE,2015,670
157,45,35890,1,Kingstown town,POPESTIMATE,2016,672
157,45,35890,1,Kingstown town,POPESTIMATE,2017,672
157,45,37040,1,Lattimore town,CENSUSPOP,2010,488
157,45,37040,1,Lattimore town,ESTIMATESBASE,2010,479
157,45,37040,1,Lattimore town,POPESTIMATE,2010,478
157,45,37040,1,Lattimore town,POPESTIMATE,2011,466
157,45,37040,1,Lattimore town,POPESTIMATE,2012,461
157,45,37040,1,Lattimore town,POPESTIMATE,2013,455
157,45,37040,1,Lattimore town,POPESTIMATE,2014,449
157,45,37040,1,Lattimore town,POPESTIMATE,2015,445
157,45,37040,1,Lattimore town,POPESTIMATE,2016,446
157,45,37040,1,Lattimore town,POPESTIMATE,2017,447
157,45,37260,1,Lawndale town,CENSUSPOP,2010,606
157,45,37260,1,Lawndale town,ESTIMATESBASE,2010,601
157,45,37260,1,Lawndale town,POPESTIMATE,2010,600
157,45,37260,1,Lawndale town,POPESTIMATE,2011,597
157,45,37260,1,Lawndale town,POPESTIMATE,2012,595
157,45,37260,1,Lawndale town,POPESTIMATE,2013,590
157,45,37260,1,Lawndale town,POPESTIMATE,2014,591
157,45,37260,1,Lawndale town,POPESTIMATE,2015,589
157,45,37260,1,Lawndale town,POPESTIMATE,2016,589
157,45,37260,1,Lawndale town,POPESTIMATE,2017,589
157,45,44160,1,Mooresboro town,CENSUSPOP,2010,311
157,45,44160,1,Mooresboro town,ESTIMATESBASE,2010,311
157,45,44160,1,Mooresboro town,POPESTIMATE,2010,310
157,45,44160,1,Mooresboro town,POPESTIMATE,2011,309
157,45,44160,1,Mooresboro town,POPESTIMATE,2012,308
157,45,44160,1,Mooresboro town,POPESTIMATE,2013,307
157,45,44160,1,Mooresboro town,POPESTIMATE,2014,307
157,45,44160,1,Mooresboro town,POPESTIMATE,2015,306
157,45,44160,1,Mooresboro town,POPESTIMATE,2016,307
157,45,44160,1,Mooresboro town,POPESTIMATE,2017,307
157,45,50700,1,Patterson Springs town,CENSUSPOP,2010,622
157,45,50700,1,Patterson Springs town,ESTIMATESBASE,2010,622
157,45,50700,1,Patterson Springs town,POPESTIMATE,2010,621
157,45,50700,1,Patterson Springs town,POPESTIMATE,2011,617
157,45,50700,1,Patterson Springs town,POPESTIMATE,2012,616
157,45,50700,1,Patterson Springs town,POPESTIMATE,2013,613
157,45,50700,1,Patterson Springs town,POPESTIMATE,2014,613
157,45,50700,1,Patterson Springs town,POPESTIMATE,2015,612
157,45,50700,1,Patterson Springs town,POPESTIMATE,2016,613
157,45,50700,1,Patterson Springs town,POPESTIMATE,2017,617
157,45,53160,1,Polkville city,CENSUSPOP,2010,545
157,45,53160,1,Polkville city,ESTIMATESBASE,2010,545
157,45,53160,1,Polkville city,POPESTIMATE,2010,544
157,45,53160,1,Polkville city,POPESTIMATE,2011,541
157,45,53160,1,Polkville city,POPESTIMATE,2012,540
157,45,53160,1,Polkville city,POPESTIMATE,2013,537
157,45,53160,1,Polkville city,POPESTIMATE,2014,539
157,45,53160,1,Polkville city,POPESTIMATE,2015,538
157,45,53160,1,Polkville city,POPESTIMATE,2016,539
157,45,53160,1,Polkville city,POPESTIMATE,2017,540
157,45,61200,1,Shelby city,CENSUSPOP,2010,20323
157,45,61200,1,Shelby city,ESTIMATESBASE,2010,20345
157,45,61200,1,Shelby city,POPESTIMATE,2010,20300
157,45,61200,1,Shelby city,POPESTIMATE,2011,20182
157,45,61200,1,Shelby city,POPESTIMATE,2012,20195
157,45,61200,1,Shelby city,POPESTIMATE,2013,20103
157,45,61200,1,Shelby city,POPESTIMATE,2014,20097
157,45,61200,1,Shelby city,POPESTIMATE,2015,20004
157,45,61200,1,Shelby city,POPESTIMATE,2016,20024
157,45,61200,1,Shelby city,POPESTIMATE,2017,20018
157,45,70320,1,Waco town,CENSUSPOP,2010,321
157,45,70320,1,Waco town,ESTIMATESBASE,2010,318
157,45,70320,1,Waco town,POPESTIMATE,2010,317
157,45,70320,1,Waco town,POPESTIMATE,2011,316
157,45,70320,1,Waco town,POPESTIMATE,2012,315
157,45,70320,1,Waco town,POPESTIMATE,2013,314
157,45,70320,1,Waco town,POPESTIMATE,2014,314
157,45,70320,1,Waco town,POPESTIMATE,2015,311
157,45,70320,1,Waco town,POPESTIMATE,2016,312
157,45,70320,1,Waco town,POPESTIMATE,2017,312
157,45,99990,1,Balance of Cleveland County,CENSUSPOP,2010,57470
157,45,99990,1,Balance of Cleveland County,ESTIMATESBASE,2010,57111
157,45,99990,1,Balance of Cleveland County,POPESTIMATE,2010,57026
157,45,99990,1,Balance of Cleveland County,POPESTIMATE,2011,56773
157,45,99990,1,Balance of Cleveland County,POPESTIMATE,2012,56692
157,45,99990,1,Balance of Cleveland County,POPESTIMATE,2013,56435
157,45,99990,1,Balance of Cleveland County,POPESTIMATE,2014,56493
157,45,99990,1,Balance of Cleveland County,POPESTIMATE,2015,56353
157,45,99990,1,Balance of Cleveland County,POPESTIMATE,2016,56522
157,45,99990,1,Balance of Cleveland County,POPESTIMATE,2017,56675
50,47,0,0,Columbus County,CENSUSPOP,2010,58098
50,47,0,0,Columbus County,ESTIMATESBASE,2010,58107
50,47,0,0,Columbus County,POPESTIMATE,2010,57972
